游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
四川-乐山麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16,0,2020/7/26 18:23
四川-内江麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,73,45.2,0,2020/7/26 18:23
四川-南充麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,9,19.83,0,2020/7/26 18:23
四川-南充麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,15.4,0,2020/7/26 18:23
四川-四川推倒胡-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,34,23.61,0,2020/7/26 18:23
四川-四川跑得快-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,229,15.98,0,2020/7/26 18:23
四川-宜宾麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,31,25.32,0,2020/7/26 18:23
四川-宜宾麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,15.94,0,2020/7/26 18:23
四川-广安麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,10,23.27,0,2020/7/26 18:23
四川-广安麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,1,15.99,0,2020/7/26 18:23
四川-德阳麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,9,23.1,0,2020/7/26 18:23
四川-德阳麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.03,0,2020/7/26 18:23
四川-攀枝花麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,2,19.58,0,2020/7/26 18:23
四川-断卡勾-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,6,22.39,0,2020/7/26 18:23
四川-泸州大贰-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,15.92,0,2020/7/26 18:23
四川-泸州大贰-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,1,15.92,0,2020/7/26 18:23
四川-泸州麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,14,25.08,0,2020/7/26 18:23
四川-泸州麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.02,0,2020/7/26 18:23
四川-眉山贰柒拾-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,4,15.96,0,2020/7/26 18:23
四川-眉山贰柒拾-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,20.32,0,2020/7/26 18:23
四川-眉山麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,30,22.66,0,2020/7/26 18:23
四川-眉山麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,15.43,0,2020/7/26 18:23
四川-绵阳麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,67,26.79,0,2020/7/26 18:23
四川-绵阳麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,1,15.97,0,2020/7/26 18:23
四川-自贡麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,35,24.15,0,2020/7/26 18:23
四川-自贡麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.05,0,2020/7/26 18:23
四川-达州麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,4,19.6,0,2020/7/26 18:23
四川-达州麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.01,0,2020/7/26 18:23
四川-雅安麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,19,23.66,0,2020/7/26 18:23
四川-雅安麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,28.04,0,2020/7/26 18:23
大厅地鼠,Game-其它01,已运行,3,16.36,0,2020/7/26 18:23
天津-天津三家拐-朋友场,Game-河南-河北-天津-北京01,已运行,4,92.87,0,2020/7/26 18:23
天津-天津刮大风-朋友场,Game-河南-河北-天津-北京01,已运行,5,182.7,0,2020/7/26 18:23
天津-天津塘沽-朋友场,Game-河南-河北-天津-北京01,已运行,22,99.11,0,2020/7/26 18:23
天津-天津混吊-朋友场,Game-河南-河北-天津-北京01,已运行,30,273.16,0,2020/7/26 18:23
天津-天津麻将-朋友场,Game-河南-河北-天津-北京01,已运行,720,306.22,0,2020/7/26 18:23
天津-天津麻将-金币场,Game-河南-河北-天津-北京01,已运行,512,34.12,0,2020/7/26 18:23
宁夏-划水麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏02,已运行,1542,195.25,0,2020/7/26 18:23
宁夏-划水麻将-朋友场2,Game-四川-云南-陕西-甘肃-宁夏02,已运行,1060,92.52,0,2020/7/26 18:23
宁夏-划水麻将-金币场1,Game-四川-云南-陕西-甘肃-宁夏02,已运行,398,66.85,0,2020/7/26 18:23
宁夏-宁夏红中-朋友场1,Game-四川-云南-陕西-甘肃-宁夏02,已运行,60,36.7,0,2020/7/26 18:23
宁夏-捉鸟麻将-朋友场1,Game-四川-云南-陕西-甘肃-宁夏02,已运行,8,31.12,0,2020/7/26 18:23
安徽-亳州全嘴-朋友场,Game-江苏-安徽-浙江-上海01,已运行,7,37.64,0,2020/7/26 18:23
安徽-亳州推倒胡-朋友场,Game-江苏-安徽-浙江-上海01,已运行,63,109.61,0,2020/7/26 18:23
安徽-六安麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,6,100.66,0,2020/7/26 18:23
安徽-合肥八支-朋友场,Game-江苏-安徽-浙江-上海01,已运行,17,103.43,0,2020/7/26 18:23
安徽-合肥红中-朋友场,Game-江苏-安徽-浙江-上海01,已运行,177,134.93,0,2020/7/26 18:23
安徽-安庆直叫-朋友场,Game-江苏-安徽-浙江-上海01,已运行,7,99.72,0,2020/7/26 18:23
安徽-安庆麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,348,138.61,0,2020/7/26 18:23
安徽-宣城麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,98.15,0,2020/7/26 18:23
安徽-宿州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,25,105.95,0,2020/7/26 18:23
安徽-掼蛋-朋友场1,Game-江苏-安徽-浙江-上海01,已运行,1166,97.67,0,2020/7/26 18:23
安徽-掼蛋-朋友场2,Game-江苏-安徽-浙江-上海01,已运行,1151,100.94,0,2020/7/26 18:23
安徽-掼蛋-金币场,Game-江苏-安徽-浙江-上海01,已运行,1678,76,0,2020/7/26 18:23
安徽-池州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,5,99.8,0,2020/7/26 18:23
安徽-淮北麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,106,108.88,0,2020/7/26 18:23
安徽-淮南换换-朋友场,Game-江苏-安徽-浙江-上海01,已运行,37,102.92,0,2020/7/26 18:23
安徽-淮南麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,47,107.43,0,2020/7/26 18:23
安徽-滁州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,20,101.57,0,2020/7/26 18:23
安徽-老亳州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,19,108.1,0,2020/7/26 18:23
安徽-芜湖麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,22,100.24,0,2020/7/26 18:23
安徽-蚌埠换换-朋友场,Game-江苏-安徽-浙江-上海01,已运行,3,97.64,0,2020/7/26 18:23
安徽-蚌埠麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,326,116.06,0,2020/7/26 18:23
安徽-铜陵麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,20,100.98,0,2020/7/26 18:23
安徽-阜阳跑得快-朋友场,Game-江苏-安徽-浙江-上海01,已运行,325,266.27,0,2020/7/26 18:23
安徽-阜阳麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,102,111.65,0,2020/7/26 18:23
安徽-马鞍山麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,14,103.85,0,2020/7/26 18:23
安徽-黄山麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,1,98.06,0,2020/7/26 18:23
山东-东营推倒胡-朋友场,Game-山东-山西-内蒙01,已运行,53,62,0,2020/7/26 18:23
山东-东营麻将-朋友场,Game-山东-山西-内蒙01,已运行,10,61.39,0,2020/7/26 18:23
山东-临沂麻将-朋友场,Game-山东-山西-内蒙01,已运行,55,63.1,0,2020/7/26 18:23
山东-够级-朋友场,Game-山东-山西-内蒙01,已运行,814,78.83,0,2020/7/26 18:23
山东-够级-金币场,Game-山东-山西-内蒙01,已运行,5704,335.95,0,2020/7/26 18:23
山东-威海保皇-朋友场,Game-山东-山西-内蒙01,已运行,1581,98.65,0,2020/7/26 18:23
山东-威海保皇-金币场,Game-山东-山西-内蒙01,已运行,2652,114.82,0,2020/7/26 18:23
山东-威海麻将-朋友场,Game-山东-山西-内蒙01,已运行,36,59.52,0,2020/7/26 18:23
山东-德州麻将-朋友场,Game-山东-山西-内蒙01,已运行,4,60.41,0,2020/7/26 18:23
山东-日照麻将-朋友场,Game-山东-山西-内蒙01,已运行,7,56.83,0,2020/7/26 18:23
山东-枣庄麻将-朋友场,Game-山东-山西-内蒙01,已运行,19,59.71,0,2020/7/26 18:23
山东-泰安麻将-朋友场,Game-山东-山西-内蒙01,已运行,13,56.2,0,2020/7/26 18:23
山东-济南麻将-朋友场,Game-山东-山西-内蒙01,已运行,486,189.43,0,2020/7/26 18:23
山东-济宁麻将-朋友场,Game-山东-山西-内蒙01,已运行,134,65.17,0,2020/7/26 18:23
山东-海信够级-朋友场,Game-山东-山西-内蒙01,已运行,86,31.8,0,2020/7/26 18:23
山东-海信够级-金币场,Game-山东-山西-内蒙01,已运行,0,31.9,0,2020/7/26 18:23
山东-淄博麻将-朋友场,Game-山东-山西-内蒙01,已运行,17,60.65,0,2020/7/26 18:23
山东-滨州麻将-朋友场,Game-山东-山西-内蒙01,已运行,7,56.91,0,2020/7/26 18:23
山东-潍坊保皇-朋友场,Game-山东-山西-内蒙01,已运行,1039,96.55,0,2020/7/26 18:23
山东-潍坊保皇-金币场,Game-山东-山西-内蒙01,已运行,1290,93.3,0,2020/7/26 18:23
山东-潍坊麻将-朋友场,Game-山东-山西-内蒙01,已运行,43,60.29,0,2020/7/26 18:23
山东-烟台麻将-朋友场,Game-山东-山西-内蒙01,已运行,217,72.07,0,2020/7/26 18:23
山东-聊城麻将-朋友场,Game-山东-山西-内蒙01,已运行,40,63.89,0,2020/7/26 18:23
山东-莱芜麻将-朋友场,Game-山东-山西-内蒙01,已运行,7,56.68,0,2020/7/26 18:23
山东-菏泽麻将-朋友场,Game-山东-山西-内蒙01,已运行,188,64.11,0,2020/7/26 18:23
山东-跑得快-朋友场,Game-山东-山西-内蒙01,已运行,79,50.86,0,2020/7/26 18:23
山东-青岛保皇-朋友场,Game-山东-山西-内蒙01,已运行,1294,140.04,0,2020/7/26 18:23
山东-青岛保皇-金币场,Game-山东-山西-内蒙01,已运行,1899,99.01,0,2020/7/26 18:23
山东-青岛麻将-朋友场,Game-山东-山西-内蒙01,已运行,18,58.63,0,2020/7/26 18:23
山西-临汾斗地主-朋友场,Game-山东-山西-内蒙01,已运行,22,31.73,0,2020/7/26 18:23
山西-临汾玩法-朋友场,Game-山东-山西-内蒙01,已运行,1,108.65,0,2020/7/26 18:23
山西-吕梁打七-朋友场,Game-山东-山西-内蒙01,已运行,30,31.81,0,2020/7/26 18:23
山西-大同乱刮风-朋友场,Game-山东-山西-内蒙01,已运行,2,117.56,0,2020/7/26 18:23
山西-太原立四-朋友场,Game-山东-山西-内蒙01,已运行,72,58.67,0,2020/7/26 18:23
山西-太原立四-金币场,Game-山东-山西-内蒙01,已运行,42,51.28,0,2020/7/26 18:23
山西-山西扣点玩法-朋友场,Game-山东-山西-内蒙01,已运行,819,311.9,0,2020/7/26 18:23
山西-山西扣点玩法-金币场,Game-山东-山西-内蒙01,已运行,233,101.79,0,2020/7/26 18:23
山西-山西推倒胡-朋友场,Game-山东-山西-内蒙01,已运行,68,124.73,0,2020/7/26 18:23
山西-忻州玩法-朋友场,Game-山东-山西-内蒙01,已运行,1,115.26,0,2020/7/26 18:23
山西-扎股子玩法-朋友场,Game-山东-山西-内蒙01,已运行,47,31.6,0,2020/7/26 18:23
山西-拐三角玩法-朋友场,Game-山东-山西-内蒙01,已运行,6,71.31,0,2020/7/26 18:23
山西-晋中玩法-朋友场,Game-山东-山西-内蒙01,已运行,11,123.9,0,2020/7/26 18:23
山西-运城玩法-朋友场,Game-山东-山西-内蒙01,已运行,1,50.37,0,2020/7/26 18:23
山西-阳泉玩法-朋友场,Game-山东-山西-内蒙01,已运行,8,282.79,0,2020/7/26 18:23
广东-100张-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,415,183.96,0,2020/7/26 18:23
广东-100张-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,17,32.91,0,2020/7/26 18:23
广东-二人雀神-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,40,97.61,0,2020/7/26 18:23
广东-二人雀神-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,23,32.77,0,2020/7/26 18:23
广东-惠州庄-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,13,33.01,0,2020/7/26 18:23
广东-推倒胡-朋友场1,Game-湖南-湖北-广东-广西-海南01,已运行,866,472.42,0,2020/7/26 18:23
广东-推倒胡-朋友场2,Game-湖南-湖北-广东-广西-海南01,已运行,376,196.93,0,2020/7/26 18:23
广东-推倒胡-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,73,32.94,0,2020/7/26 18:23
广东-揭阳麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,4,33.01,0,2020/7/26 18:23
广东-梅州红中宝-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,32.99,0,2020/7/26 18:23
广东-梅州麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,5,33.02,0,2020/7/26 18:23
广东-江门杠杠胡-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,32.49,0,2020/7/26 18:23
广东-湛江麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,9,33.32,0,2020/7/26 18:23
广东-潮州麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,2,32.89,0,2020/7/26 18:23
广东-潮汕麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,109,39.32,0,2020/7/26 18:23
广东-红中王-朋友场1,Game-湖南-湖北-广东-广西-海南01,已运行,290,176.99,0,2020/7/26 18:23
广东-红中王-朋友场2,Game-湖南-湖北-广东-广西-海南01,已运行,278,177.82,0,2020/7/26 18:23
广东-红中王-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,29,32.92,0,2020/7/26 18:23
广东-肇庆玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,1,33,0,2020/7/26 18:23
广东-茂名麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,33,0,2020/7/26 18:23
广东-锄大地-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,2635,187.87,0,2020/7/26 18:23
广东-锄大地-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,499,46.63,0,2020/7/26 18:23
广东-阳江麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,2,32.95,0,2020/7/26 18:23
广东-韶关麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,17,34.27,0,2020/7/26 18:23
广东-鸡平胡-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,46,166.15,0,2020/7/26 18:23
广东-鸡平胡-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,23,32.9,0,2020/7/26 18:23
广西-A3纸牌玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,773,41.86,0,2020/7/26 18:23
广西-A3纸牌玩法-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,81,32.87,0,2020/7/26 18:23
广西-北海玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,25,103.84,0,2020/7/26 18:23
广西-南宁麻将-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,202,140.92,0,2020/7/26 18:23
广西-南宁麻将-朋友场1,Game-湖南-湖北-广东-广西-海南01,已运行,201,97.3,0,2020/7/26 18:23
广西-南宁麻将-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,108,48.82,0,2020/7/26 18:23
广西-崇左玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,97.95,0,2020/7/26 18:23
广西-广西推倒胡-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,99,131.88,0,2020/7/26 18:23
广西-广西鸡平胡-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,41,101.61,0,2020/7/26 18:23
广西-来宾玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,30,107.96,0,2020/7/26 18:23
广西-柳州玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,426,158.12,0,2020/7/26 18:23
广西-桂林字牌玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,2,32.67,0,2020/7/26 18:23
广西-桂林字牌玩法-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,173,32.89,0,2020/7/26 18:23
广西-桂林玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,96.89,0,2020/7/26 18:23
广西-桂柳玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,113,110.24,0,2020/7/26 18:23
广西-桂柳玩法-金币场,Game-湖南-湖北-广东-广西-海南01,已运行,126,32.88,0,2020/7/26 18:23
广西-梧州玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,23,100.76,0,2020/7/26 18:23
广西-河池玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,225,118.55,0,2020/7/26 18:23
广西-玉林玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,17,105.91,0,2020/7/26 18:23
广西-百色玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,14,104.58,0,2020/7/26 18:23
广西-贵港玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,19,99.64,0,2020/7/26 18:23
广西-贺州玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,4,99.1,0,2020/7/26 18:23
广西-转转玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,0,97.16,0,2020/7/26 18:23
广西-钦州玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,18,103.18,0,2020/7/26 18:23
广西-防城港玩法-朋友场,Game-湖南-湖北-广东-广西-海南01,已运行,42,103.35,0,2020/7/26 18:23
捕鱼JS大厅2,Game-其它01,已运行,232,37.11,0,2020/7/26 18:23
斗地主残局服务器,Game-系统支持01,已运行,45,87.48,0,2020/7/26 18:23
斗地主电视直播,Game-系统支持01,已运行,0,23.66,0,2020/7/26 18:23
斗地主闯关服务器,Game-系统支持01,已运行,4783,237.96,0,2020/7/26 18:23
江苏-南京敞开头-朋友场,Game-江苏-安徽-浙江-上海01,已运行,109,129.83,0,2020/7/26 18:23
江苏-南京敞开头-金币场,Game-江苏-安徽-浙江-上海01,已运行,182,32.25,0,2020/7/26 18:23
江苏-南京进园子-朋友场,Game-江苏-安徽-浙江-上海01,已运行,60,123.5,0,2020/7/26 18:23
江苏-南通长牌-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,31.99,0,2020/7/26 18:23
江苏-宿迁麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,6,37.41,0,2020/7/26 18:23
江苏-常州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,19,98.38,0,2020/7/26 18:23
江苏-徐州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,52,111.29,0,2020/7/26 18:23
江苏-扬州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,58,102.72,0,2020/7/26 18:23
江苏-无锡麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,302,114.93,0,2020/7/26 18:23
江苏-泰州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,5,99.02,0,2020/7/26 18:23
江苏-淮安麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,249,114.86,0,2020/7/26 18:23
江苏-灌云麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,37,42.28,0,2020/7/26 18:23
江苏-盐城晃晃-朋友场,Game-江苏-安徽-浙江-上海01,已运行,20,39.39,0,2020/7/26 18:23
江苏-盐城麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,6,99.39,0,2020/7/26 18:23
江苏-苏州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,601,142.22,0,2020/7/26 18:23
江苏-苏州麻将-金币场,Game-江苏-安徽-浙江-上海01,已运行,38,31.89,0,2020/7/26 18:23
江苏-赣榆麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,15,255.42,0,2020/7/26 18:23
江苏-连云港麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,176,111.36,0,2020/7/26 18:23
江苏-镇江麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,89,107.42,0,2020/7/26 18:23
江西-上饶麻将-朋友场,Game-江西-福建01,已运行,218,63.32,0,2020/7/26 18:23
江西-上饶麻将-金币场,Game-江西-福建01,已运行,0,16.55,0,2020/7/26 18:23
江西-九江麻将-朋友场,Game-江西-福建01,已运行,97,58.84,0,2020/7/26 18:23
江西-二七王-朋友场,Game-江西-福建01,已运行,985,187.66,0,2020/7/26 18:23
江西-二七王-金币场,Game-江西-福建01,已运行,4492,171.3,0,2020/7/26 18:23
江西-南昌麻将-朋友场1,Game-江西-福建02,已运行,3147,310.2,0,2020/7/26 18:23
江西-南昌麻将-朋友场2,Game-江西-福建02,已运行,3127,312.35,0,2020/7/26 18:23
江西-南昌麻将-朋友场3,Game-江西-福建02,已运行,3112,309.96,0,2020/7/26 18:23
江西-南昌麻将-金币场,Game-江西-福建02,已运行,1246,129.23,0,2020/7/26 18:23
江西-吉安麻将-朋友场,Game-江西-福建01,已运行,385,103.39,0,2020/7/26 18:23
江西-吉安麻将-金币场,Game-江西-福建01,已运行,43,18.44,0,2020/7/26 18:23
江西-四团-朋友场,Game-江西-福建01,已运行,29,22.42,0,2020/7/26 18:23
江西-四团-金币场,Game-江西-福建01,已运行,631,60.14,0,2020/7/26 18:23
江西-宜春麻将-朋友场,Game-江西-福建01,已运行,393,93.73,0,2020/7/26 18:23
江西-宜春麻将-金币场,Game-江西-福建01,已运行,49,16.54,0,2020/7/26 18:23
江西-抚州麻将-朋友场,Game-江西-福建01,已运行,421,98.57,0,2020/7/26 18:23
江西-抚州麻将-金币场,Game-江西-福建01,已运行,77,17,0,2020/7/26 18:23
江西-新余五十K-朋友场,Game-江西-福建01,已运行,116,31.39,0,2020/7/26 18:23
江西-新余麻将-朋友场,Game-江西-福建01,已运行,33,62.08,0,2020/7/26 18:23
江西-景德镇麻将-朋友场,Game-江西-福建01,已运行,131,66.14,0,2020/7/26 18:23
江西-江西红中麻将-朋友场,Game-江西-福建01,已运行,546,123.21,0,2020/7/26 18:23
江西-江西转转麻将-朋友场,Game-江西-福建01,已运行,379,104.3,0,2020/7/26 18:23
江西-窝龙-朋友场,Game-江西-福建01,已运行,59,87.54,0,2020/7/26 18:23
江西-萍乡麻将-朋友场,Game-江西-福建01,已运行,305,100.46,0,2020/7/26 18:23
江西-赣州麻将-朋友场,Game-江西-福建01,已运行,360,107.02,0,2020/7/26 18:23
江西-赣州麻将-金币场,Game-江西-福建01,已运行,37,19.02,0,2020/7/26 18:23
江西-过炸-朋友场,Game-江西-福建01,已运行,179,80.36,0,2020/7/26 18:23
江西-过炸-金币场,Game-江西-福建01,已运行,588,41.46,0,2020/7/26 18:23
江西-鹰潭麻将-朋友场,Game-江西-福建01,已运行,34,61.11,0,2020/7/26 18:23
河北-二五八玩法-朋友场,Game-河南-河北-天津-北京01,已运行,2,31.55,0,2020/7/26 18:23
河北-保定八张-朋友场,Game-河南-河北-天津-北京01,已运行,218,50.98,0,2020/7/26 18:23
河北-唐山撸麻巧-朋友场,Game-河南-河北-天津-北京01,已运行,49,35.85,0,2020/7/26 18:23
河北-唐山玩法-朋友场,Game-河南-河北-天津-北京01,已运行,77,39.22,0,2020/7/26 18:23
河北-廊坊玩法-朋友场,Game-河南-河北-天津-北京01,已运行,65,35.97,0,2020/7/26 18:23
河北-张家口扣张-朋友场,Game-河南-河北-天津-北京01,已运行,35,34.03,0,2020/7/26 18:23
河北-张家口玩法-朋友场,Game-河南-河北-天津-北京01,已运行,7,32.92,0,2020/7/26 18:23
河北-承德玩法-朋友场,Game-河南-河北-天津-北京01,已运行,96,39.19,0,2020/7/26 18:23
河北-沧州玩法-朋友场,Game-河南-河北-天津-北京01,已运行,205,53.08,0,2020/7/26 18:23
河北-河北推倒胡-朋友场,Game-河南-河北-天津-北京02,已运行,2531,299.32,0,2020/7/26 18:23
河北-河北红中玩法-朋友场,Game-河南-河北-天津-北京01,已运行,114,38.94,0,2020/7/26 18:23
河北-河北麻将-朋友场,Game-河南-河北-天津-北京01,已运行,396,96.78,0,2020/7/26 18:23
河北-石家庄玩法-朋友场,Game-河南-河北-天津-北京01,已运行,1666,277.32,0,2020/7/26 18:23
河北-石家庄玩法-金币场,Game-河南-河北-天津-北京01,已运行,341,33.69,0,2020/7/26 18:23
河北-秦皇岛玩法-朋友场,Game-河南-河北-天津-北京01,已运行,213,98.89,0,2020/7/26 18:23
河北-衡水玩法-朋友场,Game-河南-河北-天津-北京01,已运行,23,36.65,0,2020/7/26 18:23
河北-邢台玩法-朋友场,Game-河南-河北-天津-北京01,已运行,137,47.39,0,2020/7/26 18:23
河北-邯郸玩法-朋友场,Game-河南-河北-天津-北京01,已运行,257,109.96,0,2020/7/26 18:23
河南-三门峡玩法-朋友场,Game-河南-河北-天津-北京01,已运行,30,61.85,0,2020/7/26 18:23
河南-信阳玩法-朋友场,Game-河南-河北-天津-北京01,已运行,29,61.4,0,2020/7/26 18:23
河南-信阳黑七玩法-朋友场,Game-河南-河北-天津-北京01,已运行,0,31.8,0,2020/7/26 18:23
河南-南阳玩法-朋友场,Game-河南-河北-天津-北京01,已运行,44,47.36,0,2020/7/26 18:23
河南-周口推倒胡-朋友场,Game-河南-河北-天津-北京01,已运行,9,40.96,0,2020/7/26 18:23
河南-周口玩法-朋友场,Game-河南-河北-天津-北京01,已运行,14,62.28,0,2020/7/26 18:23
河南-商丘玩法-朋友场,Game-河南-河北-天津-北京01,已运行,645,82.2,0,2020/7/26 18:23
河南-安阳玩法-朋友场,Game-河南-河北-天津-北京01,已运行,37,73.08,0,2020/7/26 18:23
河南-平顶山玩法-朋友场,Game-河南-河北-天津-北京01,已运行,54,46.63,0,2020/7/26 18:23
河南-开封玩法-朋友场,Game-河南-河北-天津-北京01,已运行,68,72.25,0,2020/7/26 18:23
河南-新乡玩法-朋友场,Game-河南-河北-天津-北京01,已运行,168,83.76,0,2020/7/26 18:23
河南-河南推倒胡-朋友场,Game-河南-河北-天津-北京01,已运行,1233,240.68,0,2020/7/26 18:23
河南-河南红中玩法-朋友场,Game-河南-河北-天津-北京01,已运行,712,184.07,0,2020/7/26 18:23
河南-河南跑得快-朋友场,Game-河南-河北-天津-北京01,已运行,118,31.33,0,2020/7/26 18:23
河南-洛阳杠呲玩法-朋友场,Game-河南-河北-天津-北京01,已运行,138,82.48,0,2020/7/26 18:23
河南-济源玩法-朋友场,Game-河南-河北-天津-北京01,已运行,19,43.17,0,2020/7/26 18:23
河南-漯河玩法-朋友场,Game-河南-河北-天津-北京01,已运行,21,42.05,0,2020/7/26 18:23
