游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_云南-昭通麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,37,43.86,0,2020-12-21 19:32:09
X_云南-普洱麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,9,37.28,0,2020-12-21 19:32:09
X_云南-曲靖飞小鸡-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,147,50.89,0,2020-12-21 19:32:09
X_云南-楚雄四五筒-朋友场,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,9,24.04,0,2020-12-21 19:32:09
X_云南-玉溪五六筒-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,5,33.2,0,2020-12-21 19:32:09
X_全国-推到胡-金币场,X_Game-东北-贵州07,已运行,1412,66.94,0,2020-12-21 19:32:09
X_内蒙-三人快胡-朋友场,X_Game-山东-山西-内蒙01,已运行,45,32.61,0,2020-12-21 19:32:09
X_内蒙-乌兰察布麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,265,94.87,0,2020-12-21 19:32:09
X_内蒙-乌海麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,89,91.51,0,2020-12-21 19:32:09
X_内蒙-二人单色-朋友场,X_Game-山东-山西-内蒙01,已运行,52,38.96,0,2020-12-21 19:32:09
X_内蒙-兴安盟麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,87,36.14,0,2020-12-21 19:32:10
X_内蒙-内蒙古麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,4397,195.76,0,2020-12-21 19:32:09
X_内蒙-内蒙古麻将-金币场,X_Game-山东-山西-内蒙01,已运行,795,32.96,0,2020-12-21 19:32:09
X_内蒙-内蒙推倒胡-朋友场,X_Game-山东-山西-内蒙01,已运行,402,126.56,0,2020-12-21 19:32:09
X_内蒙-包头麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,988,131.26,0,2020-12-21 19:32:09
X_内蒙-呼和浩特麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,640,105.38,0,2020-12-21 19:32:09
X_内蒙-巴彦淖尔麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,417,44.94,0,2020-12-21 19:32:09
X_内蒙-打大A-朋友场,X_Game-山东-山西-内蒙01,已运行,58,32.87,0,2020-12-21 19:32:09
X_内蒙-赤峰穷胡-朋友场,X_Game-山东-山西-内蒙01,已运行,3,99.91,0,2020-12-21 19:32:09
X_内蒙-赤峰麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,179,92.25,0,2020-12-21 19:32:09
X_内蒙-通辽麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,112,36.32,0,2020-12-21 19:32:09
X_内蒙-鄂市麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,349,95.41,0,2020-12-21 19:32:09
X_内蒙-锡盟麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,42,90.68,0,2020-12-21 19:32:10
X_北京-北京玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,1069,308.76,0,2020-12-21 19:32:09
X_北京-北京玩法-金币场,X_Game-河南-河北-天津-北京01,已运行,198,32.15,0,2020-12-21 19:32:09
X_吉林-东北刨幺-朋友场,X_Game-东北-贵州01,已运行,2019,202.02,0,2020-12-21 19:32:09
X_吉林-东北刨幺2人-金币场,X_Game-东北-贵州01,已运行,2150,133.55,0,2020-12-21 19:32:09
X_吉林-东北刨幺4人-金币场,X_Game-东北-贵州01,已运行,14878,374.69,0,2020-12-21 19:32:09
X_吉林-吉林麻将-朋友场,X_Game-东北-贵州01,已运行,6342,565.95,0,2020-12-21 19:32:09
X_吉林-吉林麻将-金币场,X_Game-东北-贵州01,已运行,1813,119.15,0,2020-12-21 19:32:09
X_吉林-四平麻将-朋友场,X_Game-东北-贵州01,已运行,1214,436.71,0,2020-12-21 19:32:09
X_吉林-四平麻将-金币场,X_Game-东北-贵州01,已运行,361,55.21,0,2020-12-21 19:32:09
X_吉林-填大坑-朋友场,X_Game-东北-贵州01,已运行,6592,164.62,0,2020-12-21 19:32:09
X_吉林-填大坑-金币场,X_Game-东北-贵州01,已运行,2529,46.32,0,2020-12-21 19:32:09
X_吉林-延吉麻将-朋友场,X_Game-东北-贵州01,已运行,297,363.42,0,2020-12-21 19:32:09
X_吉林-松原麻将-朋友场,X_Game-东北-贵州01,已运行,2083,389.55,0,2020-12-21 19:32:09
X_吉林-松原麻将-金币场,X_Game-东北-贵州01,已运行,426,72.53,0,2020-12-21 19:32:09
X_吉林-白城麻将-朋友场,X_Game-东北-贵州01,已运行,3912,415.77,0,2020-12-21 19:32:09
X_吉林-白城麻将-金币场,X_Game-东北-贵州01,已运行,704,44.59,0,2020-12-21 19:32:09
X_吉林-白山麻将-朋友场,X_Game-东北-贵州01,已运行,3881,408.85,0,2020-12-21 19:32:09
X_吉林-白山麻将-金币场,X_Game-东北-贵州01,已运行,587,41.41,0,2020-12-21 19:32:09
X_吉林-红十-朋友场,X_Game-东北-贵州01,已运行,3164,153.03,0,2020-12-21 19:32:09
X_吉林-红十快十-金币场,X_Game-东北-贵州01,已运行,2570,197.5,0,2020-12-21 19:32:09
X_吉林-红十慢十-金币场,X_Game-东北-贵州01,已运行,53,59.11,0,2020-12-21 19:32:09
X_吉林-辽源麻将-朋友场,X_Game-东北-贵州01,已运行,2801,381.17,0,2020-12-21 19:32:09
X_吉林-辽源麻将-金币场,X_Game-东北-贵州01,已运行,395,37.66,0,2020-12-21 19:32:09
X_吉林-通化麻将-朋友场,X_Game-东北-贵州01,已运行,665,358.58,0,2020-12-21 19:32:09
X_吉林-长春麻将-朋友场1,X_Game-东北-贵州02,已运行,6081,524.73,0,2020-12-21 19:32:09
X_吉林-长春麻将-朋友场2,X_Game-东北-贵州02,已运行,6172,532.16,0,2020-12-21 19:32:09
X_吉林-长春麻将-朋友场3,X_Game-东北-贵州02,已运行,5981,527.46,0,2020-12-21 19:32:09
X_吉林-长春麻将-金币场,X_Game-东北-贵州02,已运行,4888,253.79,0,2020-12-21 19:32:09
X_四川_内江麻将_金币场,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,101,16.6,0,2020-12-21 19:32:09
X_四川_宜宾长牌-朋友场New1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,15.39,0,2020-12-21 19:32:09
X_四川-万州麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,15,22.21,0,2020-12-21 19:32:09
X_四川-乐山贰柒拾-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,9,16.52,0,2020-12-21 19:32:09
X_四川-乐山贰柒拾-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,1,21.33,0,2020-12-21 19:32:09
X_四川-乐山麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,77,28.79,0,2020-12-21 19:32:09
X_四川-乐山麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,101,40.62,0,2020-12-21 19:32:09
X_四川-内江麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,201,50.82,0,2020-12-21 19:32:09
X_四川-南充麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,49,24.98,0,2020-12-21 19:32:09
X_四川-南充麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,112,41.64,0,2020-12-21 19:32:09
X_四川-四川推倒胡-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,94,26.18,0,2020-12-21 19:32:09
X_四川-四川跑得快-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,648,22.64,0,2020-12-21 19:32:09
X_四川-宜宾麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,58,26.26,0,2020-12-21 19:32:09
X_四川-宜宾麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,105,16.56,0,2020-12-21 19:32:09
X_四川-广安麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,55,26.74,0,2020-12-21 19:32:09
X_四川-广安麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,102,56.21,0,2020-12-21 19:32:09
X_四川-德阳麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,22,25.35,0,2020-12-21 19:32:09
X_四川-德阳麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,101,39.01,0,2020-12-21 19:32:09
X_四川-攀枝花麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,7,21.87,0,2020-12-21 19:32:09
X_四川-断卡勾-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,27,25.93,0,2020-12-21 19:32:09
X_四川-泸州大贰-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.51,0,2020-12-21 19:32:09
X_四川-泸州大贰-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,16.07,0,2020-12-21 19:32:09
X_四川-泸州麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,14,26.49,0,2020-12-21 19:32:09
X_四川-泸州麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,101,39.67,0,2020-12-21 19:32:09
X_四川-眉山贰柒拾-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,6,16.52,0,2020-12-21 19:32:09
X_四川-眉山贰柒拾-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,0,20.54,0,2020-12-21 19:32:09
X_四川-眉山麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,87,28.66,0,2020-12-21 19:32:09
X_四川-眉山麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,104,32.09,0,2020-12-21 19:32:09
X_四川-绵阳麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,311,44.17,0,2020-12-21 19:32:09
X_四川-绵阳麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,102,16.83,0,2020-12-21 19:32:09
X_四川-自贡麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,88,29.98,0,2020-12-21 19:32:09
X_四川-自贡麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,118,25.18,0,2020-12-21 19:32:09
X_四川-达州麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,33,24.68,0,2020-12-21 19:32:09
X_四川-达州麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,100,53.78,0,2020-12-21 19:32:09
X_四川-重庆幺地人-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,12,16.53,0,2020-12-21 19:32:09
X_四川-重庆幺地人-金币场,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,138,17.78,0,2020-12-21 19:32:09
X_四川-雅安麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏01,已运行,55,26.82,0,2020-12-21 19:32:09
X_大厅地鼠,X_Game-其它01,已运行,12,16.48,0,2020-12-21 19:32:09
X_天津-天津三家拐-朋友场,X_Game-河南-河北-天津-北京01,已运行,10,95.37,0,2020-12-21 19:32:09
X_天津-天津刮大风-朋友场,X_Game-河南-河北-天津-北京01,已运行,8,184.02,0,2020-12-21 19:32:09
X_天津-天津塘沽-朋友场,X_Game-河南-河北-天津-北京01,已运行,41,280.14,0,2020-12-21 19:32:09
X_天津-天津混吊-朋友场,X_Game-河南-河北-天津-北京01,已运行,82,279.96,0,2020-12-21 19:32:09
X_天津-天津麻将-朋友场,X_Game-河南-河北-天津-北京01,已运行,1235,314.54,0,2020-12-21 19:32:09
X_天津-天津麻将-金币场,X_Game-河南-河北-天津-北京01,已运行,732,35.57,0,2020-12-21 19:32:09
X_宁夏-划水麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,4600,246.68,0,2020-12-21 19:32:09
X_宁夏-划水麻将-朋友场2,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,3607,137.44,0,2020-12-21 19:32:09
X_宁夏-划水麻将-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,803,38.31,0,2020-12-21 19:32:09
X_宁夏-宁夏红中-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,159,39.94,0,2020-12-21 19:32:09
X_宁夏-捉鸟麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,42,36.86,0,2020-12-21 19:32:09
X_安徽-亳州全嘴-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,14,38.23,0,2020-12-21 19:32:09
X_安徽-亳州推倒胡-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,139,111.91,0,2020-12-21 19:32:09
X_安徽-六安麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,15,99.87,0,2020-12-21 19:32:09
X_安徽-合肥八支-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,11,102.85,0,2020-12-21 19:32:09
X_安徽-合肥红中-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,165,133.79,0,2020-12-21 19:32:09
X_安徽-安庆直叫-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,97.32,0,2020-12-21 19:32:09
X_安徽-安庆麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,655,144.39,0,2020-12-21 19:32:09
X_安徽-宣城麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,3,99.62,0,2020-12-21 19:32:09
X_安徽-宿州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,27,109.14,0,2020-12-21 19:32:09
X_安徽-掼蛋-朋友场1,X_Game-江苏-安徽-浙江-上海01,已运行,639,96.65,0,2020-12-21 19:32:09
X_安徽-掼蛋-朋友场2,X_Game-江苏-安徽-浙江-上海01,已运行,635,94.47,0,2020-12-21 19:32:09
X_安徽-掼蛋-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,3324,146.1,0,2020-12-21 19:32:09
X_安徽-池州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,8,100.42,0,2020-12-21 19:32:09
X_安徽-淮北麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,182,107.11,0,2020-12-21 19:32:09
X_安徽-淮南换换-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,30,100.3,0,2020-12-21 19:32:09
X_安徽-淮南麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,74,108.41,0,2020-12-21 19:32:09
X_安徽-滁州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,20,101.45,0,2020-12-21 19:32:09
X_安徽-老亳州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,4,101.77,0,2020-12-21 19:32:09
X_安徽-芜湖麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,35,101.71,0,2020-12-21 19:32:09
X_安徽-蚌埠换换-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,7,99.18,0,2020-12-21 19:32:09
X_安徽-蚌埠麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,422,113.91,0,2020-12-21 19:32:09
X_安徽-铜陵麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,38,103.93,0,2020-12-21 19:32:09
X_安徽-阜阳跑得快-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,564,67.19,0,2020-12-21 19:32:09
X_安徽-阜阳麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,175,110.73,0,2020-12-21 19:32:09
X_安徽-马鞍山麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,52,104.62,0,2020-12-21 19:32:09
X_安徽-黄山麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,96.84,0,2020-12-21 19:32:09
X_山东-东营推倒胡-朋友场,X_Game-山东-山西-内蒙01,已运行,67,63.44,0,2020-12-21 19:32:09
X_山东-东营麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,25,63.82,0,2020-12-21 19:32:09
X_山东-临沂麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,74,61.56,0,2020-12-21 19:32:09
X_山东-够级-朋友场,X_Game-山东-山西-内蒙01,已运行,1169,84.27,0,2020-12-21 19:32:09
X_山东-够级-金币场,X_Game-山东-山西-内蒙01,已运行,11558,391.17,0,2020-12-21 19:32:10
X_山东-威海保皇-朋友场,X_Game-山东-山西-内蒙01,已运行,2568,105.54,0,2020-12-21 19:32:10
X_山东-威海保皇-金币场,X_Game-山东-山西-内蒙01,已运行,4705,132.08,0,2020-12-21 19:32:09
X_山东-威海麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,41,62.21,0,2020-12-21 19:32:10
X_山东-山东推倒胡-朋友场,X_Game-山东-山西-内蒙01,已运行,77,380.89,0,2020-12-21 19:32:10
X_山东-德州麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,4,57.53,0,2020-12-21 19:32:09
X_山东-日照麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,9,56.1,0,2020-12-21 19:32:09
X_山东-枣庄麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,18,57.89,0,2020-12-21 19:32:10
X_山东-泰安麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,6,58.77,0,2020-12-21 19:32:09
X_山东-济南麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,570,194.39,0,2020-12-21 19:32:10
X_山东-济宁麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,199,67.68,0,2020-12-21 19:32:09
X_山东-淄博麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,13,56.23,0,2020-12-21 19:32:09
X_山东-滨州麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,6,56.97,0,2020-12-21 19:32:09
X_山东-潍坊保皇-朋友场,X_Game-山东-山西-内蒙01,已运行,1419,102.11,0,2020-12-21 19:32:09
X_山东-潍坊保皇-金币场,X_Game-山东-山西-内蒙01,已运行,2023,102.39,0,2020-12-21 19:32:10
X_山东-潍坊麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,36,62.93,0,2020-12-21 19:32:09
X_山东-烟台麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,757,80.99,0,2020-12-21 19:32:09
X_山东-聊城麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,48,61.11,0,2020-12-21 19:32:09
X_山东-莱芜麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,10,56.12,0,2020-12-21 19:32:09
X_山东-菏泽麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,123,64.05,0,2020-12-21 19:32:10
X_山东-跑得快-朋友场,X_Game-山东-山西-内蒙01,已运行,160,51.27,0,2020-12-21 19:32:09
X_山东-青岛保皇-朋友场,X_Game-山东-山西-内蒙01,已运行,1314,146.27,0,2020-12-21 19:32:09
X_山东-青岛保皇-金币场,X_Game-山东-山西-内蒙01,已运行,3329,125.66,0,2020-12-21 19:32:09
X_山东-青岛麻将-朋友场,X_Game-山东-山西-内蒙01,已运行,48,62.53,0,2020-12-21 19:32:09
X_山西-一门牌玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,23,44.48,0,2020-12-21 19:32:09
X_山西-临汾斗地主-朋友场,X_Game-山东-山西-内蒙01,已运行,149,32.91,0,2020-12-21 19:32:09
X_山西-临汾玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,2,109.6,0,2020-12-21 19:32:09
X_山西-吕梁打七-朋友场,X_Game-山东-山西-内蒙01,已运行,72,32.86,0,2020-12-21 19:32:09
X_山西-大同乱刮风-朋友场,X_Game-山东-山西-内蒙01,已运行,20,121.59,0,2020-12-21 19:32:09
X_山西-太原立四-朋友场,X_Game-山东-山西-内蒙01,已运行,129,158.94,0,2020-12-21 19:32:10
X_山西-太原立四-金币场,X_Game-山东-山西-内蒙01,已运行,94,53.93,0,2020-12-21 19:32:09
X_山西-山西扣点玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,2566,349.39,0,2020-12-21 19:32:09
X_山西-山西扣点玩法-金币场,X_Game-山东-山西-内蒙01,已运行,682,108.03,0,2020-12-21 19:32:10
X_山西-山西推倒胡-朋友场,X_Game-山东-山西-内蒙01,已运行,277,129.39,0,2020-12-21 19:32:09
X_山西-忻州玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,1,116.55,0,2020-12-21 19:32:09
X_山西-扎股子玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,59,32.72,0,2020-12-21 19:32:09
X_山西-晋中拐三角-朋友场,X_Game-山东-山西-内蒙01,已运行,0,46.17,0,2020-12-21 19:32:09
X_山西-晋中玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,50,122.29,0,2020-12-21 19:32:09
X_山西-运城玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,5,52.74,0,2020-12-21 19:32:09
X_山西-阳泉玩法-朋友场,X_Game-山东-山西-内蒙01,已运行,15,283.8,0,2020-12-21 19:32:10
X_广东-100张-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,424,182.06,0,2020-12-21 19:32:10
X_广东-100张-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,15,32.81,0,2020-12-21 19:32:10
X_广东-二人雀神-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,39,93.66,0,2020-12-21 19:32:10
X_广东-二人雀神-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,15,31.71,0,2020-12-21 19:32:10
X_广东-惠州庄-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,14,33.01,0,2020-12-21 19:32:09
X_广东-推倒胡-朋友场1,X_Game-湖南-湖北-广东-广西-海南01,已运行,932,482.11,0,2020-12-21 19:32:09
X_广东-推倒胡-朋友场2,X_Game-湖南-湖北-广东-广西-海南01,已运行,451,199.59,0,2020-12-21 19:32:09
X_广东-推倒胡-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,124,32.91,0,2020-12-21 19:32:09
X_广东-揭阳麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,8,32.98,0,2020-12-21 19:32:08
X_广东-梅州红中宝-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,0,32.88,0,2020-12-21 19:32:08
X_广东-梅州麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,2,32.99,0,2020-12-21 19:32:08
X_广东-江门杠杠胡-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,0,32.85,0,2020-12-21 19:32:10
X_广东-湛江麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,3,32.95,0,2020-12-21 19:32:10
X_广东-潮州麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,34,33.97,0,2020-12-21 19:32:08
X_广东-潮汕麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,264,40.34,0,2020-12-21 19:32:10
X_广东-红中王-朋友场1,X_Game-湖南-湖北-广东-广西-海南01,已运行,324,180.98,0,2020-12-21 19:32:09
X_广东-红中王-朋友场2,X_Game-湖南-湖北-广东-广西-海南01,已运行,318,179.62,0,2020-12-21 19:32:08
X_广东-红中王-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,17,32.88,0,2020-12-21 19:32:08
X_广东-肇庆玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,6,33,0,2020-12-21 19:32:09
X_广东-茂名麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,7,32.97,0,2020-12-21 19:32:08
X_广东-锄大地-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,2299,184.69,0,2020-12-21 19:32:10
X_广东-锄大地-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,570,44.4,0,2020-12-21 19:32:08
X_广东-阳江麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,4,32.99,0,2020-12-21 19:32:10
X_广东-韶关麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,4,32.96,0,2020-12-21 19:32:08
X_广东-鸡平胡-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,49,162.74,0,2020-12-21 19:32:10
X_广东-鸡平胡-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,26,32.88,0,2020-12-21 19:32:08
X_广西-A3纸牌玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,975,44.04,0,2020-12-21 19:32:10
X_广西-A3纸牌玩法-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,158,32.55,0,2020-12-21 19:32:10
X_广西-北海玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,33,104.05,0,2020-12-21 19:32:08
X_广西-南宁麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,245,140.86,0,2020-12-21 19:32:08
X_广西-南宁麻将-朋友场1,X_Game-湖南-湖北-广东-广西-海南01,已运行,260,95.38,0,2020-12-21 19:32:08
X_广西-南宁麻将-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,104,32.67,0,2020-12-21 19:32:08
X_广西-崇左玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,0,97.85,0,2020-12-21 19:32:10
X_广西-广西推倒胡-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,148,135.29,0,2020-12-21 19:32:08
