游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_反向代理websocket,小游戏大厅_吉林_002,已运行,9734,703.35,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_黑龙江_007,已运行,9900,712.56,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_014,已运行,4546,344.42,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_吉林_001,已运行,9654,694.89,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_吉林_005,已运行,9675,685.89,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_吉林_006,已运行,9650,695.55,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_吉林_007,已运行,9708,690.11,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_002,已运行,4454,350.75,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_001,已运行,4349,326.22,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_003,已运行,4458,329.62,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_005,已运行,4372,330.34,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_吉林_009,已运行,9590,678.4,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江苏_安徽_浙江_上海_004,已运行,5281,822.34,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_020,已运行,2,25.22,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_010,已运行,4476,719.91,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_009,已运行,4394,718.18,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_吉林_012,已运行,9646,1850.01,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_019,已运行,6172,914.92,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_通用_020,已运行,6190,886.33,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_011,已运行,4738,678.52,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_011,已运行,4594,661.39,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_黑龙江_009,已运行,9646,1334.36,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_012,已运行,4748,653.9,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_019,已运行,1,23.74,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_吉林_013,已运行,9461,1854.14,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_026,已运行,2,24.52,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_024,已运行,1,24.01,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_022,已运行,4,23.89,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_023,已运行,1,25.29,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_021,已运行,2,25.12,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_025,已运行,3,23.61,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_025,已运行,4392,692.07,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_026,已运行,4524,670.04,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_贵州_019,已运行,4343,931.72,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_湖南_003,已运行,5408,399.9,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_湖北_002,已运行,3868,285.02,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_河南_004,已运行,3415,256.56,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_河南_006,已运行,3255,245.82,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_河南_005,已运行,3333,246.43,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江苏_安徽_浙江_上海_003,已运行,5339,403.92,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_河北_北京_天津_006,已运行,5144,1113.64,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_广东_广西_海南_003,已运行,4483,333.44,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_贵州_020,已运行,4492,950.51,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_贵州_024,已运行,4388,918.47,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_004,已运行,4444,344.92,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_022,已运行,4528,1013.26,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_021,已运行,4412,958.2,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_贵州_023,已运行,4497,967.64,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_吉林_004,已运行,9923,716.45,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_001,已运行,4,9.91,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_001,已运行,6180,1552.4,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_015,已运行,7,9.59,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_005,已运行,2,8.14,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_陕西_008,已运行,5891,1373.12,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_山西_内蒙_002,已运行,6359,465.48,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_陕西_003,已运行,5795,446.09,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_陕西_002,已运行,5615,422.9,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_陕西_001,已运行,5770,432.29,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_003,已运行,4560,344.55,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_002,已运行,4744,356.76,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_001,已运行,4493,336.43,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_山东_004,已运行,7784,567.31,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_山东_003,已运行,7889,570.23,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_山东_002,已运行,7960,576.17,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_山东_001,已运行,7778,543.36,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_002,已运行,6194,448.84,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_山西_内蒙_001,已运行,6390,466.73,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_009,已运行,8,9.11,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_陕西_004,已运行,5783,437.99,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_004,已运行,4475,345.57,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江西_福建_007,已运行,4756,346.77,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_010,已运行,4,8.62,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_010,已运行,6165,451.16,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_008,已运行,4742,352.61,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_012,已运行,7,9.83,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_004,已运行,9,27.02,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_008,已运行,6219,460.09,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江西_福建_002,已运行,4747,350.53,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江西_福建_001,已运行,4757,354.51,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_003,已运行,4755,349.98,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_007,已运行,6171,459.91,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_004,已运行,4743,349.48,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江西_福建_005,已运行,4739,348.61,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_006,已运行,6175,454.23,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_002,已运行,6,9.22,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_003,已运行,6,7.98,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_辽宁_003,已运行,7995,565.29,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_006,已运行,4,8.87,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_007,已运行,7,9.57,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_008,已运行,8,9.48,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_009,已运行,6168,455.41,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_006,已运行,4759,359.24,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_山东_005,已运行,7888,555.84,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_005,已运行,6194,447.66,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_003,已运行,6168,453.04,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_通用_004,已运行,6195,451.82,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_河南_002,已运行,3383,249.33,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江西_福建_009,已运行,4751,347.14,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江西_福建_010,已运行,4744,346.18,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_山东_006,已运行,7895,568.18,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_山东_007,已运行,7901,554,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_013,已运行,2,25,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_014,已运行,7,10.64,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_016,已运行,10,8.53,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_017,已运行,1,9.93,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_高防_018,已运行,3,10.18,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_湖北_001,已运行,3844,290.96,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_湖南_002,已运行,5342,398.17,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_湖南_001,已运行,5422,399.45,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_011,已运行,6206,452.38,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_河南_001,已运行,3306,247.43,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_河北_北京_天津_001,已运行,5171,383.31,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_河北_北京_天津_003,已运行,5190,384.04,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_河北_北京_天津_002,已运行,5360,395.16,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_河北_北京_天津_004,已运行,5123,378.18,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_江苏_安徽_浙江_上海_001,已运行,5359,392.06,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_江苏_安徽_浙江_上海_002,已运行,5375,386.39,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_广东_广西_海南_001,已运行,4492,333.69,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_广东_广西_海南_002,已运行,4563,349.41,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_辽宁_001,已运行,7874,572.93,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_辽宁_002,已运行,7956,571.03,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_通用_017,已运行,6186,455.6,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_高防_011,已运行,6,9.21,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_005,已运行,4464,339.35,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_012,已运行,6179,445.2,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_山西_内蒙_003,已运行,6430,467.89,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_006,已运行,4455,335.65,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_007,已运行,4416,331.61,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_四川_甘肃_宁夏_云南_008,已运行,4537,339.93,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_013,已运行,6200,459.17,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_通用_014,已运行,6197,451.55,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_015,已运行,6199,461.63,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_通用_016,已运行,6202,452.7,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_陕西_007,已运行,5871,447.05,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_陕西_006,已运行,5751,431.68,0,2020-12-21 19:31:53
X_反向代理websocket,小游戏大厅_通用_018,已运行,6173,446.52,0,2020-12-21 19:31:54
X_反向代理websocket,小游戏大厅_陕西_005,已运行,5736,431,0,2020-12-21 19:31:54
