app大厅负荷数,,,,,
APP大厅_通用 （56）最大值,994,最小值,876,平均值,932 
APP大厅_四川_甘肃_宁夏_云南 （4）最大值,55,最小值,44,平均值,50 
APP大厅_陕西 （4）最大值,88,最小值,64,平均值,81 
APP大厅_山东 （4）最大值,211,最小值,166,平均值,181 
APP大厅_辽宁 （4）最大值,631,最小值,562,平均值,597 
APP大厅_江西_福建 （8）最大值,647,最小值,555,平均值,616 
APP大厅_江苏_安徽_浙江_上海 （4）最大值,59,最小值,47,平均值,52 
APP大厅_吉林 （20）最大值,451,最小值,364,平均值,407 
APP大厅_黑龙江 （4）最大值,280,最小值,255,平均值,270 
APP大厅_贵州 （36）最大值,896,最小值,768,平均值,830 
APP大厅_广东_广西_海南 （4）最大值,79,最小值,70,平均值,75 
APP大厅_高防 （56）最大值,37,最小值,20,平均值,28 
